tweet,image_url,tweet_link
Aksi Mak Mak di Jogya tolak dan cabut RUU TNI.,,https://x.com/H4T14K4LN4L42
"Ngomongin legislasi politik jauh dari partisipasi masyarakat kok contohnya RUU Polri..

Bukannya RUU TNI?! Ada rapat di Hotel dan tertutup lagi..",https://pbs.twimg.com/media/Gn8BuA5bIAARPjo?format=jpg&name=900x900,https://x.com/PaltiWest2024
" Guys maaf banget, aku mau tanya. Efek ruu TNI bagi rakyat desa/ekonomi menengah kebawah tuh apa? Soalnya aku tinggal di desa dan ada gak ada tuh UU gak ada bedanya. Kalau efeknya di kota gitu aku udah lihat sberapa parah. Tapi disini kayak gak ada apa-apa..",,https://x.com/tanyarlfes
" sedih banget grgr ortu pro sm ruu tni, hubungan gue sm ortu jd ancur. gue di bilang berlebihan soal dunia, pdhl gue peduli dan aware dengan cara berisik soal ini",,https://x.com/tanyakanrl
"SORRY YEEEE 

Maafkan diri ini bila belum setransparan pembuatan RUU TNI 

Masih banyak salah seperti pendirian Danantara 

Acap berkata kasar dan mengucapkan Ndasmu 

Teriring salam dan kehangatan yang dapat memenuhi raga seperti Makan Bergizi Gratis ",,https://x.com/Falkenhaynz
"Terlalu Banyak RUU Yang Akan Dibahas ,
 Ini Menunjukkan Bahwa Pemerintah / Negara Banyak Ketidakberesan.

Pasca RUU TNI, Kejaksaan Unjuk Gigi. 

#CabutUUTNI
#TolakRUUPolri 
#TolakRUUKejaksan",,https://x.com/SETYAKI22965702
"Keadilan bukan militerisme! Tolak RUU TNI & Kejaksaan sekarang!""
#TolakRUUKejaksaan #CabutUUTNI",https://pbs.twimg.com/media/Gn1M0evbYAA_BWP?format=jpg&name=large,https://x.com/165Hati
"mizisua and ivantill in minecraft w/ blacc, asher and cyko :3",https://pbs.twimg.com/media/Gn8rFY2bwAU7PBE?format=jpg&name=900x900,https://x.com/zahrapepesikan
"Kewenangan TNI, RUU Polri & RUU Kejaksaan mengandung potensi penggerusan kebebasan masyarakat.

Tumpang tindih kebijakan pd akhirnya cenderung menyandera kebebasan Publik.

#CabutRUUTNI #tolakRUUKejaksaan
Semalem Ramadhan Gibran Tidur 20.00 WIB 
Eid Mubarak Mohon Maaf Lahir Batin",https://pbs.twimg.com/media/GnaYAtRaoAAyZfo?format=jpg&name=900x900,https://x.com/hope_emak
"Baca Kompas hari ini, katanya ada surplus perwira tinggi TNI makanya dibuatinlah RUU TNI biar mereka2 ini termanfaatkan (?)  yg ga becus desain organisasi mereka (TNI), ngapa mesti dibuat2in UU segala buat ngakomodasi mereka??? Emg beneran kurang kerjaan kah di internal TNI",https://pbs.twimg.com/media/Gn_XVnUa8AAdw4G?format=jpg&name=large,https://x.com/flamevoir
"Terakhir... ini ya sebenarnya, untuk ikut aksi Tolak RUU TNI kapan lalu.",https://pbs.twimg.com/media/Gn1S1OpaoAAixcm?format=jpg&name=large,https://x.com/iKissKanade
"Sekarang gue tanya, kenapa kok RUU TNI kemaren harus ditutupin draftnya dan semua draft yg beredar dibilang hoax?

Emang kita negara komunis?!!!!",,https://x.com/luffydcahyo
"been reading about RUU TNI a lot today, worrying situation in our neighbouring country. their govt just passed the bill to give more power to the military, which poses a threat to freedom of speech and democracy.

my heart goes out to all Indonesians ",,https://x.com/IzzraifHarz
"Lu mau tau ndut demo yg dibayar? Mereka yang demo depan aeon, demo bawa banner dukung ruu tni tapi gatau artinya apa, demo tp isinya orang2 tua, dan mereka yg demi dapat nasi/sembako tapi harus ttd banner dukung ruu tni",,https://x.com/stillwiffyu
"""Hidup dr gaji TNI, jd kaya ngeludah d makanan sendiri""

1. Sender g benci TNI (coba kalimat mn yg nunjukin dia benci?). Ttp halal nerima gaji dr TNI
2. Sender nolak RUU TNI. Klo bapaknya itu TNI yg kerja d sipil selama ini, wajar lu katain nelen ludah sendiri
3. Nafkah itu wajib",,https://x.com/dddddchoco
"@DPR_RI
 @Puspen_TNI
 belum juga sah RUU TNI nya, udah main gruduk, apalagi udah menjabat. Cih najis TNI Aktif pakai menduduki jabatan sipil segala. ",,https://x.com/uray_z
oiya yg ngirim kepala babi ke tempo itu ya org2 pengendali judol bkn dr org2 ruu tni  krn mrk kesel bisnis mrk d usik dan makanya berita ttg judol ini dirilis sm tempo,,https://x.com/byrightback
JANIIII SMANGATTT smoga mamanya dpt calon yang passs,,https://x.com/reboisaprut
"Namun, yang justru terjadi di lapangan:

 Kebijakan kebijakan yang belum waktu nya seperti RUU TNI terus didorong tanpa urgensi kondisi terkini bangsa
 Anggaran habis untuk kebijakan simbolik, bukan penyelamatan ekonomi riil

Padahal tekanan terhadap Rupiah makin besar, namun",,https://x.com/AlwaysBeenChoze
"Bentur kiri kanan sampe pada lupa tuh orang2 sama RUU TNI yang sampe sekarang gua belum bisa lihat itu njir.

Kalau ada tolong reply sini.",,https://x.com/anaeverwonder
"Sekarang Masuk Kampus 
Besok masuk mana lagi..?

RUU TNI memberi peluang pada Tentara utk rangkap jabatan
Ini jls mencederai rasa Keadilan Sosial Bagi Seluruh Rakyat Indonesia 
Terutama bagi rakyat Sipil
yg masih berjuang mencari pekerjaan!!

#TolakUUTNI 
#TolakRUUKejaksaan",https://pbs.twimg.com/media/Gnx_Ba_bgAAkhVc?format=jpg&name=900x900,https://x.com/Ghurem2
"Sekarang Masuk Kampus 
Besok masuk mana lagi..?

RUU TNI memberi peluang pada Tentara utk rangkap jabatan
Ini jls mencederai rasa Keadilan Sosial Bagi Seluruh Rakyat Indonesia 
Terutama bagi rakyat Sipil
yg masih berjuang mencari pekerjaan!!

#TolakUUTNI 
#TolakRUUKejaksaan",https://pbs.twimg.com/media/Gnx_Ba_bgAAkhVc?format=jpg&name=900x900,https://x.com/Ghurem2
We’re truly not ready for “cancelling” or “deplatforming” influencers for their ambiguous stances on RUU TNI when I still see people on here making excuses for Rania Yamin. As if she’d ask you to go with her when her super rich ningrat family is escaping the revolution.,,https://x.com/radmallah
"‘Oh I mean the character!’ But ur using real photos of the actor OUTSIDE OF ACTING AS THE CHARACTER U MEAN, tho I would never even say anything freaky like that to characters portrayed by a real person bcs it just feels weird…",,https://x.com/terhinakeren
"pengen juga, semoga nemu!

-M30
-Bukan 02 voters
-menolak RUU TNI dan POLRI
kerjaan ada
-Suka kulineran
-Lebih suka mikirin orang lain daripada diri sendiri
-suka olahraga sm kucing, kamu suka kucing gak?
-gak pernah diem-diem kabur kalo ada tukang parkir",,https://x.com/temendustin
"Bulan Juni nanti, Prabowo harus bayar utang negara sebesar 800 Trilyun! DHUIT DHAARRIIMHAANNHHAAAA??

Padahal, jika RUU Perampasan Aset Koruptor bisa segera disahkan, duit untuk bayar utang cukup berlimpah, tuh. Tapi lucunya, yang disahkan malah RUU TNI. Dan bentar lagi, yang",,https://x.com/ruhulanakgaul
"RUU TNI Mencederai Semangat Berbangsa, Menurut Filsafat.
Disahkannya RUU tersebut memberikan perluasan peran & kewenangan militer dlm urusan non-pertahanan menjadi kemunduran yg secara filosofis perlu dikritisi.

#BatalkanRUUTNI
#BatalkanUUTNI 

JumboUncut Maaf Pabrik Gula Jokowi",https://pbs.twimg.com/media/Gnke1L1aMAQ6SYx?format=jpg&name=900x900,https://x.com/hope_emak
Slmt mncb dik  https://x.com/jikookempire/s/jikookempire/status/1907837980615782704…,https://pbs.twimg.com/media/GnqJYqFaMAMjT90?format=jpg&name=900x900,https://x.com/thirteenzerone
"Bulan Juni nanti, Prabowo harus bayar utang negara sebesar 800 Trilyun! DHUIT DHAARRIIMHAANNHHAAAA??

Padahal, jika RUU Perampasan Aset Koruptor bisa segera disahkan, duit untuk bayar utang cukup berlimpah, tuh. Tapi lucunya, yang disahkan malah RUU TNI. Dan bentar lagi, yang",,https://x.com/ruhulanakgaul
"RUU TNI Mencederai Semangat Berbangsa, Menurut Filsafat.
Disahkannya RUU tersebut memberikan perluasan peran & kewenangan militer dlm urusan non-pertahanan menjadi kemunduran yg secara filosofis perlu dikritisi.

#BatalkanRUUTNI
#BatalkanUUTNI 

JumboUncut Maaf Pabrik Gula Jokowi",https://pbs.twimg.com/media/Gnke1L1aMAQ6SYx?format=jpg&name=900x900,https://x.com/hope_emak
Slmt mncb dik  https://x.com/jikookempire/s/jikookempire/status/1907837980615782704…,https://pbs.twimg.com/media/GnqJYqFaMAMjT90?format=jpg&name=900x900,https://x.com/thirteenzerone
"bunch of asslickers. Masa diskusi terkait kepentingan rakyat di ruangan  tertutup & rekaman yg bisa di edit sesuka hati. 
Kalo mau perbaiki komunikasi ayo dong diskusi terbuka, live, undang wartawan dari berbagai media.

https://kompas.id/artikel/4-jam-wawancara-presiden-prabowo-dari-ruu-tni-hingga-tarif-trump…",https://pbs.twimg.com/media/Gn2glGeasAEymA3?format=jpg&name=900x900,https://x.com/ayaya73z
"1. kenapa juga yang mikirin how to harus warga sipil? 
2. jangan terlalu husnudzon deh sama pemerintah, statementnya bagus tapi emang iya tujuan dfungsi tni karna ini? fafifu waswewos ujungnya cuma buat ngelontarin opini pro ruu tni wkwkw",,https://x.com/fkwck
"nomor dua disusul Mba Nana. grgr pantikan desakan pertanyaan Mba Nana-lah, kita jadi melihat dengan jelas ke-engganan Prabowo dalam menanggapi isu kekerasan aparat & ketidak terbukaan draft RUU TNI. we should thank her enough",,https://x.com/retnolarasatiii
"Ave Neohistorian!

Dengan penuh penyesalan, Neo Historia Indonesia ingin menyampaikan permintaan maaf yang sebesar-besarnya kepada kawan-kawan atas penyebaran misinformasi perihal pembatalan pengesahan UU TNI dan RUU Polri dengan dalih April Mop dan satir.

Tindakan ini sama",https://pbs.twimg.com/media/GnfRzlFbEAATfav?format=jpg&name=900x900,https://x.com/neohistoria_id
